EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2248,2,Bachelor,Technical Degree,Other,,,5/11/14,Male,1,Single,1,9,1,3,50200,0,None,40,1985
2249,5,Bachelor,Other,Information Technology,,,6/22/18,Male,4,Single,2,14,1,1,88600,3,Monthly,40,1981
2250,8,Bachelor,Marketing,Information Technology,,,8/26/19,Female,2,Single,5,28,4,9,110700,3,Monthly,40,1970
2251,12,Master,Finance,Accounting,,,1/31/17,Female,3,Single,2,10,3,7,80500,2,Monthly,40,1986
2252,12,Bachelor,Life Sciences,Other,,,8/29/19,Male,2,Single,1,1,5,13,43600,2,Weekly,40,1994
2253,10,Bachelor,Marketing,Other,,,12/18/14,Female,3,Single,3,19,2,8,81700,3,Weekly,40,1976
2254,7,Master,Finance,Marketing,,,7/29/15,Female,2,Married,1,11,8,10,41900,2,Weekly,40,1985
2255,13,Bachelor,Computer Science,Information Technology,2/27/19,Retired,11/9/94,Female,2,Single,,25,1,4,101300,1,Monthly,40,1973
2256,8,Associate,Other,Human Resources,7/16/19,Went to another company,1/21/16,Male,3,Single,3,22,4,5,81600,1,None,40,1971
2257,6,Bachelor,Other,Accounting,,,6/19/19,Female,1,Married,1,3,4,7,54100,0,monthly,40,1993
2258,7,Bachelor,Business,Information Technology,,,8/30/17,Female,1,Married,0,3,2,6,48100,1,Monthly,40,1991
2259,6,Bachelor,Marketing,Other,,,12/24/13,Male,2,Married,3,28,1,3,96900,1,Monthly,40,1970
2260,8,Master,Computer Science,Information Technology,8/9/19,Retired,3/26/94,Male,3,Single,,28,2,5,121800,2,Monthly,40,1968
2261,7,Master,Finance,Marketing,,,6/2/18,Female,2,Married,0,2,5,6,32100,1,None,40,1994
2262,17,Bachelor,Finance,Marketing,10/3/19,Retired,3/22/16,Female,2,Single,,4,4,10,34000,1,No travel,40,1990
2263,7,Master,Computer Science,Other,,,3/29/18,Male,3,Married,2,17,1,5,77000,1,None,40,1979
2264,12,Bachelor,Other,Accounting,,,8/30/13,Female,2,Single,3,36,3,11,157800,1,Monthly,40,1958
2265,13,Bachelor,Business,Marketing,,,11/3/17,Female,1,Married,3,19,3,6,48200,1,No travel,40,1976
2266,3,Below College,,Other,,,9/20/16,Male,1,Divorced,3,31,2,9,96300,3,Monthly,40,1966
2267,12,Bachelor,Other,Other,12/27/19,Fired,6/20/17,Male,1,Single,2,14,4,10,58200,2,Monthly,40,1981
2268,6,Bachelor,Marketing,Other,12/6/19,Went to another company,9/15/14,Female,1,,0,6,8,16,46000,0,Weekly,40,1988
2269,9,Bachelor,Business,Information Technology,9/27/19,Went to another company,3/25/19,Male,2,Single,4,22,1,5,92700,0,None,40,1974
2270,10,Master,Marketing,Marketing,,,3/28/13,Male,2,Married,2,15,9,19,47100,1,Less than monthly,40,1979
2271,8,Bachelor,Business,Other,,,10/7/16,Male,1,Divorced,1,12,1,3,54900,2,monthly,40,1984
2272,8,Bachelor,Finance,Other,,,1/29/19,Male,1,Married,5,20,1,2,69500,2,No travel,40,1974
2273,14,Bachelor,Finance,Human Resources,,,11/2/13,Male,2,Single,2,15,1,4,60300,1,No travel,40,1979
2274,4,Master,Business,Other,12/27/19,Went to another company,7/27/19,Male,2,,1,1,1,4,43600,1,Weekly,40,1995
2275,6,Bachelor,Computer Science,Other,,,10/30/18,Female,2,Single,0,2,2,7,44900,0,None,40,1992
2276,12,Associate,Marketing,Other,,,4/15/19,Female,3,Married,1,7,7,25,57300,0,Less than monthly,40,1990
2277,10,Bachelor,Business,Accounting,,,5/3/19,Female,1,Divorced,4,17,3,12,81800,1,Monthly,40,1981
2278,7,Associate,Marketing,Other,,,6/29/16,Female,1,Divorced,0,4,1,4,43300,0,None,40,1989
2279,11,Bachelor,Other,Accounting,7/19/19,Went to another company,6/12/15,Male,2,Married,1,10,3,9,73200,2,No travel,40,1988
2280,11,Master,Computer Science,Sales,,,7/26/19,Female,2,Married,1,7,1,3,29800,1,Monthly,40,1990
2281,13,Bachelor,Business,Other,4/1/19,Went to another company,10/7/17,Female,1,Single,3,24,1,4,78300,2,Monthly,40,1974
2282,7,Bachelor,Marketing,Other,4/22/19,Went to another company,2/18/12,Female,1,Married,1,17,6,13,63600,2,Weekly,40,1981
2283,10,Bachelor,Computer Science,Accounting,,,3/31/19,Male,1,Married,1,1,1,6,51000,1,None,40,1994
2284,8,Bachelor,Marketing,Marketing,,,6/2/12,Female,1,Married,0,8,1,5,34800,0,Weekly,40,1985
2285,14,Master,Other,Accounting,,,10/9/17,Female,2,Single,1,4,1,3,61300,1,Weekly,40,1989
2286,7,Bachelor,Business,Other,6/28/19,Retired,7/1/02,Female,2,Married,,21,5,15,78800,1,Monthly,40,1977
2287,9,Master,Business,Other,,,8/23/17,Female,3,Divorced,7,29,3,10,109800,1,No travel,40,1969
2288,13,Master,Other,Other,,,2/17/15,Male,2,Divorced,2,16,1,5,68000,0,No travel,40,1978
2289,7,Bachelor,Marketing,Other,,,2/11/14,Male,1,Single,1,9,5,10,50200,2,Less than Monthly,40,1988
2290,9,Bachelor,Other,Human Resources,,,4/17/16,Male,1,Married,2,18,2,7,59900,2,Monthly,40,1977
2291,8,Bachelor,Business,Other,,,1/6/19,Male,2,Single,2,8,6,17,53600,1,Weekly,40,1989
2292,8,Bachelor,Life Sciences,Other,,,9/30/18,Female,1,Single,2,7,1,1,47400,1,Less than Monthly,40,1988
2293,13,Bachelor,Other,Other,,,5/4/13,Male,3,Single,1,11,3,12,64500,3,None,40,1982
2294,5,Bachelor,Business,Sales,8/19/19,Fired,8/7/19,Male,1,Married,4,16,8,25,35300,2,weekly,40,1980
2295,1,Bachelor,Life Sciences,Sales,,,9/23/09,Male,5,Married,3,41,2,8,108200,1,No travel,40,1954
2296,6,Below College,,Information Technology,8/7/19,Fired,1/21/13,Female,1,Married,1,12,4,9,62700,4,Monthly,40,1982
2297,3,Bachelor,Life Sciences,Marketing,12/13/19,Went to another company,7/17/19,Female,1,Married,1,5,17,41,31900,1,No travel,40,1989
2298,11,Master,Other,Accounting,,,9/22/11,Male,2,Single,1,15,2,6,84800,3,No travel,40,1981
2299,5,Bachelor,Other,Other,2/1/19,Went to another company,7/29/14,Female,1,Single,2,16,4,9,61800,0,No travel,40,1981
2300,12,Master,Computer Science,Sales,12/4/19,Went to another company,12/10/17,Female,4,Married,3,21,6,10,54500,1,No travel,40,1974
2301,14,Bachelor,Computer Science,Accounting,5/24/19,Retired,9/4/08,Female,1,Single,,10,1,6,66500,1,No travel,40,1985
2302,12,Master,Finance,Other,,,3/9/19,Female,1,Married,1,1,4,7,39700,1,Weekly,40,1995
2303,13,Doctor,Other,Marketing,4/9/19,Went to another company,3/18/13,Male,2,Single,2,15,6,14,47100,1,weekly,40,1981
2304,3,Bachelor,Other,Other,8/26/19,Fired,7/24/19,Male,2,Married,1,5,4,11,49100,7,None,40,1991
2305,7,Master,Marketing,Marketing,8/7/19,Went to another company,2/10/19,Male,3,Married,3,13,2,4,48900,1,No travel,40,1980
2306,10,Bachelor,Other,Accounting,8/26/19,Went to another company,1/30/18,Male,3,Married,6,22,3,11,114800,3,None,40,1974
2307,5,Bachelor,Finance,Marketing,3/27/19,Went to another company,3/3/19,Female,1,Single,4,20,1,4,49700,2,None,40,1975
2308,9,Master,Other,Marketing,4/22/19,Went to another company,7/2/12,Male,2,,3,25,1,2,63300,1,Monthly,40,1970
2309,7,Master,Finance,Marketing,12/27/19,Went to another company,4/17/18,Male,1,Married,1,11,5,20,38100,1,Weekly,40,1983
2310,14,Bachelor,Business,Other,,,1/2/17,Male,3,Single,2,9,11,15,60800,2,monthly,40,1988
2311,7,Master,Business,Other,5/17/19,Retired,4/1/12,Male,1,Single,,8,17,18,48800,2,Monthly,40,1985
2312,5,Master,Computer Science,Other,12/12/19,Went to another company,7/3/09,Female,3,Married,1,19,1,6,81700,1,Weekly,40,1978
2313,14,Bachelor,Other,Other,2/6/19,Retired,5/5/12,Female,1,Married,,10,1,1,51700,1,Less than Monthly,40,1988
2314,11,Master,Business,Marketing,,,3/6/17,Male,4,Single,1,9,13,33,47800,0,Weekly,40,1985
2315,20,Bachelor,Finance,Other,,,11/16/18,Male,4,Single,1,7,4,12,63000,0,Monthly,40,1990
2316,9,Bachelor,Marketing,Other,,,12/26/17,Female,1,Divorced,1,7,1,1,47400,1,None,40,1987
2317,15,Bachelor,Finance,Marketing,,,6/15/18,Male,1,Single,4,21,5,8,51200,1,Monthly,40,1973
2318,15,Bachelor,Finance,Information Technology,9/13/19,Went to another company,8/7/18,Female,3,Married,2,10,6,26,71600,4,Less than Monthly,40,1985
2319,9,Bachelor,Business,Other,,,9/24/18,Female,1,Single,1,1,1,1,39700,0,None,40,1995
2320,10,Associate,Technical Degree,Accounting,,,1/21/19,Male,1,,1,3,5,15,54100,1,weekly,40,1990
2321,5,Bachelor,Finance,Marketing,8/30/19,Retired,8/19/18,Female,1,Married,,3,22,30,30000,0,Less than Monthly,40,1993
2322,8,Bachelor,Computer Science,Marketing,,,8/20/15,Male,2,Married,1,14,1,5,45800,1,None,40,1983
2323,16,Bachelor,Life Sciences,Sales,11/21/19,Went to another company,1/1/16,Female,1,Single,0,4,1,5,24800,1,Monthly,40,1993
2324,17,Master,Other,Sales,3/1/19,Retired,2/22/04,Female,2,Married,,18,1,1,41200,4,Monthly,40,1977
2325,9,Bachelor,Other,Marketing,2/7/19,Fired,9/23/15,Female,1,Single,2,14,3,8,41600,1,No travel,40,1979
2326,11,Master,Marketing,Other,,,6/26/16,Male,1,Single,0,4,1,3,43300,1,No travel,40,1991
2327,14,Bachelor,Computer Science,Marketing,11/7/19,Went to another company,1/13/19,Female,1,Single,0,1,7,13,28300,1,Monthly,40,1995
2328,11,Bachelor,Technical Degree,Other,,,1/11/08,Female,3,Married,2,39,1,1,147500,1,monthly,40,1958
2329,11,Bachelor,Life Sciences,Marketing,,,3/8/16,Female,2,Married,4,22,8,17,58000,2,No travel,40,1972
2330,2,Bachelor,Other,Other,7/9/19,Went to another company,6/19/19,Male,2,Married,1,4,18,38,47700,1,Monthly,40,1990
2331,9,Bachelor,Marketing,Marketing,,,3/1/14,Male,2,Married,2,19,3,15,53000,1,Less than Monthly,40,1977
2332,10,Master,Computer Science,Other,9/17/19,Went to another company,1/29/15,Female,2,Married,2,15,1,3,66000,1,None,40,1981
2333,12,Bachelor,Business,Other,,,4/7/19,Male,2,Married,1,1,1,2,43600,1,No travel,40,1994
2334,2,Doctor,Business,Human Resources,,,3/5/17,Female,3,Married,3,11,15,22,59000,4,Weekly,40,1985
2335,7,Master,Business,Human Resources,,,4/30/16,Female,2,Single,2,19,1,2,67900,2,Monthly,40,1978
2336,15,Bachelor,Other,Other,10/25/19,Went to another company,5/22/18,Male,1,Married,1,7,2,5,47400,4,Monthly,40,1991
2337,7,Master,Life Sciences,Other,,,2/4/18,Female,4,Single,1,3,4,8,56000,0,Weekly,40,1990
2338,7,Bachelor,Business,Other,8/9/19,Went to another company,6/30/18,Female,2,Single,0,2,7,9,44900,2,Monthly,40,1992
2339,10,Bachelor,Other,Marketing,,,3/6/19,Female,1,Married,1,3,16,18,30000,0,No travel,40,1993
2340,14,Master,Business,Other,1/3/19,Retired,4/26/17,Female,3,Married,,6,7,9,55600,1,None,40,1987
2341,9,Bachelor,Business,Other,,,2/19/17,Female,1,Married,3,27,23,72,85500,2,Less than monthly,40,1966
2342,5,Master,Finance,Marketing,9/12/19,Retired,8/24/97,Male,2,Single,,24,4,12,61500,1,Monthly,40,1974
2343,14,Bachelor,Business,Accounting,,,6/12/17,Male,1,Single,0,3,2,7,54100,1,No travel,40,1993
2344,12,Master,Other,Other,8/7/19,Went to another company,1/8/19,Female,3,Married,5,26,2,4,100500,1,No travel,40,1970
2345,10,Master,Computer Science,Other,9/23/19,Fired,4/7/19,Female,1,Single,3,15,3,9,60000,2,Monthly,40,1983
2346,6,Bachelor,Marketing,Marketing,12/6/19,Fired,7/26/19,Male,1,Single,5,17,1,2,45500,1,No travel,40,1980
2347,5,Bachelor,Other,Sales,2/15/19,Retired,6/7/02,Male,1,Married,,21,4,8,40900,4,Monthly,40,1976
2348,15,Bachelor,Marketing,Other,,,12/21/16,Female,2,Married,0,4,2,7,47700,1,Monthly,40,1993
2349,7,Below College,,Other,12/27/19,Retired,10/15/09,Female,2,Married,,12,2,6,60400,3,Monthly,40,1982
2350,7,Bachelor,Finance,Accounting,,,5/2/14,Female,2,Single,1,14,10,24,82400,1,None,40,1983
2351,15,Bachelor,Finance,Other,3/8/19,Went to another company,12/22/18,Male,2,Divorced,2,9,1,2,55300,2,Weekly,40,1988
2352,12,Master,Finance,Information Technology,,,6/14/15,Male,2,Married,2,11,2,8,67000,1,Weekly,40,1987
2353,9,Master,Finance,Marketing,,,1/1/13,Male,2,Married,3,29,1,3,71300,1,monthly,40,1968
2354,11,Master,Finance,Marketing,7/5/19,Retired,3/28/17,Male,4,Single,4,32,3,7,94300,1,No travel,40,1963
2355,5,Bachelor,Marketing,Other,,,4/24/17,Female,4,Married,1,5,3,4,59400,2,No travel,40,1992
2356,9,Doctor,Other,Human Resources,,,10/3/14,Male,4,Married,1,11,2,5,64900,1,No travel,40,1986
2357,9,Master,Marketing,Other,,,9/10/12,Female,3,Single,1,12,1,4,66400,1,Weekly,40,1983
2358,13,Bachelor,Finance,Accounting,,,5/27/16,Male,3,Married,3,17,0,0,99000,1,No travel,40,1978
2359,13,Bachelor,Other,Other,,,12/9/11,Female,2,Married,3,30,2,4,102800,1,Less than monthly,40,1965
2360,6,Doctor,Marketing,Other,,,5/26/10,Male,3,Married,1,16,2,10,74800,1,Monthly,40,1977
2361,9,Master,Business,Other,,,2/27/17,Female,1,Single,2,19,2,9,67500,2,Less than monthly,40,1979
2362,13,Bachelor,Other,Sales,6/17/19,Went to another company,3/3/11,Female,1,Single,1,20,29,32,39700,2,Weekly,40,1978
2363,5,Bachelor,Computer Science,Accounting,,,9/8/18,Male,1,Married,1,9,13,16,64600,2,Monthly,40,1987
2364,3,Master,Other,Accounting,8/16/19,Fired,6/17/19,Male,3,Married,1,2,2,8,63500,0,None,40,1994
2365,10,Bachelor,Technical Degree,Marketing,12/19/19,Went to another company,8/9/19,Female,1,Married,1,1,1,6,28300,0,Weekly,40,1993
2366,6,Master,Finance,Sales,10/30/19,Retired,12/21/08,Female,2,Single,,12,3,10,34500,2,Weekly,40,1986
2367,10,Bachelor,Life Sciences,Marketing,11/4/19,Went to another company,6/27/14,Female,1,,2,20,2,4,49700,1,Monthly,40,1976
2368,15,Bachelor,Marketing,Marketing,,,12/18/10,Male,2,Single,1,18,6,10,51500,1,Weekly,40,1976
2369,7,Bachelor,Other,Other,,,3/8/19,Male,1,Single,0,1,17,22,39700,1,Weekly,40,1995
2370,4,Master,Finance,Other,,,8/1/11,Male,4,Divorced,1,16,4,14,82200,1,No travel,40,1981
2371,6,Bachelor,Finance,Sales,,,11/14/16,Male,3,Single,1,4,1,3,30000,0,Monthly,40,1989
2372,4,Below College,,Marketing,,,4/15/18,Male,1,Married,3,22,1,3,52700,1,monthly,40,1975
2373,10,Master,Computer Science,Information Technology,,,6/23/10,Male,4,Single,0,10,4,8,78700,2,Monthly,40,1985
2374,11,Bachelor,Computer Science,Accounting,,,11/20/18,Male,3,Single,2,6,3,8,71500,1,Monthly,40,1989
2375,8,Bachelor,Marketing,Information Technology,9/27/19,Went to another company,3/22/14,Female,2,Married,3,24,10,11,98400,1,Weekly,40,1973
2376,9,Bachelor,Other,Marketing,,,1/13/15,Male,3,Single,2,25,0,0,69700,1,None,40,1973
2377,3,Bachelor,Technical Degree,Sales,,,5/30/15,Female,1,Divorced,0,5,4,13,25500,1,None,40,1991
2378,7,Bachelor,Business,Other,3/22/19,Fired,8/21/16,Female,1,Married,2,18,4,7,65500,1,monthly,40,1979
2379,7,Bachelor,Finance,Accounting,11/11/19,Fired,7/28/19,Female,1,Married,1,1,1,5,51000,1,No travel,40,1994
2380,10,Master,Marketing,Human Resources,,,5/22/19,Male,2,Single,1,2,3,7,41100,2,No travel,40,1992
2381,9,Associate,Other,Other,,,1/26/15,Male,1,Married,0,5,1,2,44600,2,Monthly,40,1988
2382,14,Master,Other,Other,12/6/19,Went to another company,4/6/19,Female,2,Married,7,26,15,25,91300,1,Less than Monthly,40,1972
2383,9,Bachelor,Technical Degree,Other,,,5/30/14,Male,3,Single,3,32,11,13,120000,1,Monthly,40,1965
2384,7,Master,Marketing,Other,,,11/6/17,Female,1,Single,0,3,2,5,42100,1,weekly,40,1992
2385,8,Master,Finance,Other,,,12/3/16,Female,3,Single,6,22,2,6,89300,2,Monthly,40,1976
2386,10,Bachelor,Other,Sales,10/2/19,Fired,8/13/17,Male,2,Married,1,11,7,9,33500,1,Monthly,40,1987
2387,11,Master,Business,Marketing,,,11/21/12,Female,3,Single,2,20,0,0,60100,1,Less than monthly,40,1978
2388,12,Bachelor,Marketing,Other,,,11/17/17,Male,1,Single,6,26,8,26,83000,2,None,40,1971
2389,11,Master,Marketing,Other,,,5/13/19,Female,3,Married,4,16,1,2,74800,1,None,40,1978
2390,13,Bachelor,Marketing,Marketing,,,4/13/16,Male,1,Married,2,14,19,23,41600,2,No travel,40,1984
2391,14,Bachelor,Business,Other,,,7/1/17,Female,1,Married,1,7,9,15,47400,2,Weekly,40,1991
2392,4,Master,Other,Other,,,12/29/12,Female,3,Married,1,21,6,12,86700,2,No travel,40,1973
2393,7,Master,Business,Sales,,,11/29/16,Female,2,Single,1,10,2,5,32500,1,monthly,40,1983
2394,8,Bachelor,Business,Other,3/26/19,Went to another company,9/20/15,Female,4,Divorced,8,31,24,29,128100,1,Monthly,40,1967
2395,3,Bachelor,Marketing,Other,5/29/19,Retired,7/12/18,Male,2,Married,,3,9,15,46300,2,Weekly,40,1990
2396,15,Master,Technical Degree,Other,,,9/24/12,Male,2,Married,1,16,16,21,68000,1,Monthly,40,1980
2397,7,Master,Technical Degree,Marketing,5/1/19,Went to another company,9/29/14,Male,3,Married,1,14,1,4,50300,1,None,40,1983
2398,10,Bachelor,Other,Sales,,,7/27/13,Female,2,Married,1,18,1,2,41200,1,No travel,40,1980
2399,8,Bachelor,Technical Degree,Marketing,12/13/19,Retired,5/8/04,Female,1,Divorced,,15,1,2,42800,0,Weekly,40,1978
2400,14,Bachelor,Business,Information Technology,,,1/14/14,Female,1,Married,1,11,1,3,60900,1,monthly,40,1983
2401,7,Bachelor,Business,Marketing,,,2/14/17,Female,1,Married,2,18,7,23,46800,1,Monthly,40,1978
2402,15,Doctor,Computer Science,Other,10/10/19,Went to another company,8/28/13,Female,3,Married,3,23,6,23,91900,2,Weekly,40,1974
2403,8,Bachelor,Business,Sales,,,8/6/16,Female,2,Married,4,15,1,2,37700,1,No travel,40,1980
2404,4,Master,Technical Degree,Other,,,6/25/18,Female,2,Married,3,17,2,8,70000,0,None,40,1978
2405,13,Master,Finance,Other,,,10/5/18,Male,1,Married,1,1,2,6,39700,2,Monthly,40,1994
2406,8,Bachelor,Life Sciences,Other,,,1/26/16,Female,1,Married,0,4,6,19,43300,1,None,40,1990
2407,12,Master,Business,Sales,9/20/19,Went to another company,7/29/14,Male,2,Married,4,21,7,12,45000,3,None,40,1977
2408,5,Master,Business,Accounting,11/8/19,Went to another company,1/11/12,Male,4,Married,2,28,3,14,150700,1,No travel,40,1966
2409,15,Bachelor,Computer Science,Marketing,,,6/30/16,Female,2,Single,2,17,22,72,50000,0,Less than monthly,40,1977
2410,9,Master,Other,Marketing,,,5/25/18,Male,3,Married,3,22,3,6,63800,2,Monthly,40,1971
2411,4,Bachelor,Life Sciences,Accounting,,,6/13/19,Male,1,Married,1,4,1,3,55700,4,Less than monthly,40,1992
2412,15,Master,Other,Other,,,1/29/18,Male,3,Single,1,5,3,9,54000,0,None,40,1989
2413,2,Bachelor,Computer Science,Other,,,5/29/17,Female,2,Divorced,0,3,7,18,46300,5,Monthly,40,1994
2414,14,Associate,Business,Accounting,,,2/9/14,Male,1,Single,2,19,1,5,86800,1,Weekly,40,1978
2415,13,Master,Business,Marketing,,,7/10/15,Female,2,Married,1,12,9,16,43100,1,Monthly,40,1983
2416,6,Master,Technical Degree,Other,,,3/1/07,Male,4,Divorced,1,24,2,9,104200,0,No travel,40,1972
2417,12,Bachelor,Life Sciences,Other,,,8/1/12,Female,1,Married,0,8,7,11,48800,0,Monthly,40,1985
2418,13,Master,Marketing,Information Technology,9/18/19,Fired,8/12/19,Female,1,Single,0,1,3,14,45300,1,weekly,40,1995
2419,16,Bachelor,Computer Science,Marketing,,,2/13/16,Female,2,Married,4,29,3,4,71300,0,monthly,40,1968
2420,2,Bachelor,Finance,Information Technology,9/11/19,Retired,4/7/01,Female,2,Single,,18,5,8,82400,2,Weekly,40,1977
2421,10,Master,Marketing,Accounting,,,12/16/15,Female,3,Married,2,16,2,3,96100,0,None,40,1979
2422,14,Bachelor,Computer Science,Other,,,5/29/10,Male,3,Married,2,25,10,40,97500,1,Monthly,40,1973
2423,9,Bachelor,Business,Accounting,,,7/13/13,Female,1,Married,0,7,9,18,60900,2,weekly,40,1989
2424,8,Bachelor,Business,Other,,,7/4/17,Female,2,Single,0,3,1,6,46300,0,Less than Monthly,40,1992
2425,14,Bachelor,Marketing,Marketing,1/4/19,Retired,10/1/02,Male,2,Married,,20,1,6,54600,2,Monthly,40,1977
2426,15,Master,Finance,Other,,,9/8/11,Female,3,Married,2,22,4,10,89300,1,Weekly,40,1971
2427,15,Bachelor,Other,Marketing,,,1/22/10,Male,2,Single,2,32,3,8,77900,1,None,40,1965
2428,9,Bachelor,Marketing,Marketing,10/25/19,Fired,8/27/19,Female,4,Married,2,13,5,17,53800,2,No travel,40,1980
2429,7,Master,Business,Other,9/20/19,Went to another company,8/30/14,Male,3,Single,1,11,2,3,64500,0,Monthly,40,1984
2430,10,Bachelor,Marketing,Other,5/10/19,Went to another company,4/25/14,Female,1,Single,3,18,3,9,65500,1,None,40,1975
2431,12,Master,Other,Other,,,8/1/19,Male,2,Married,3,15,2,8,66000,1,No travel,40,1983
2432,9,Master,Business,Marketing,,,6/7/18,Female,2,Married,0,2,3,9,32100,0,Monthly,40,1994
2433,14,Bachelor,Business,Other,9/20/19,Retired,11/3/84,Female,4,Married,,35,3,5,144200,1,Monthly,40,1960
2434,12,Bachelor,Marketing,Information Technology,10/31/19,Went to another company,4/23/19,Female,2,Single,6,29,1,4,114100,0,weekly,40,1967
2435,17,Bachelor,Other,Other,3/8/19,Retired,4/15/18,Female,1,Married,,2,2,3,40800,1,No travel,40,1993
2436,1,Bachelor,Other,Marketing,,,4/11/19,Male,1,Married,4,19,5,19,48200,2,Weekly,40,1979
2437,15,Bachelor,Computer Science,Other,8/5/19,Went to another company,6/19/15,Male,3,Married,2,20,5,13,84100,1,No travel,40,1975
2438,8,Master,Business,Human Resources,,,5/14/14,Male,1,Married,3,22,3,14,67400,1,None,40,1975
2439,9,Bachelor,Business,Accounting,,,6/18/11,Female,1,Married,1,25,1,7,103600,3,None,40,1969
2440,14,Bachelor,Finance,Accounting,,,6/27/14,Female,5,Single,6,28,3,10,165800,1,Monthly,40,1970
2441,8,Master,Finance,Human Resources,,,5/14/08,Male,2,Married,1,20,1,5,69900,0,Monthly,40,1978
2442,6,Bachelor,Computer Science,Sales,,,6/29/17,Female,3,Married,4,31,1,2,66600,2,No travel,40,1965
2443,5,Bachelor,Other,Accounting,12/3/19,Went to another company,6/16/17,Male,3,Single,6,26,3,12,129200,1,Weekly,40,1970
2444,8,Master,Finance,Information Technology,10/2/19,Went to another company,2/11/15,Female,4,Married,4,34,6,9,160000,0,None,40,1964
2445,8,Bachelor,Finance,Accounting,12/9/19,Went to another company,8/22/15,Male,2,Married,5,29,2,6,128300,1,No travel,40,1965
2446,9,Master,Other,Sales,,,3/15/16,Male,3,Single,3,22,2,3,51000,0,None,40,1976
2447,1,Master,Business,Other,3/5/19,Retired,2/19/95,Female,3,Single,,26,3,12,100500,2,Weekly,40,1969
2448,11,Master,Computer Science,Sales,,,9/14/16,Male,2,Married,2,14,2,7,36600,0,Weekly,40,1982
2449,17,Bachelor,Computer Science,Other,11/27/19,Went to another company,7/27/19,Female,2,Married,7,28,3,10,96900,0,Weekly,40,1969
2450,13,Master,Marketing,Accounting,,,5/11/14,Male,2,Married,3,17,1,5,90000,1,Monthly,40,1978
2451,6,Master,Marketing,Accounting,,,9/9/15,Male,2,Single,2,15,7,26,84800,1,Monthly,40,1982
