EmployeeId,QuestionNum,QuestionText,Response
2183,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2183,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2183,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2183,Q4,How would you rate you work/life balance?,Very Poor
2184,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2184,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2184,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2184,Q4,How would you rate you work/life balance?,Poor
2185,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2185,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2185,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2185,Q4,How would you rate you work/life balance?,Very Poor
2186,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2186,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2186,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2186,Q4,How would you rate you work/life balance?,Poor
E2187,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2187,Q2,How satisfied are you with the company?,Very Satisfied
E2187,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2187,Q4,How would you rate you work/life balance?,Excellent
e2188,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2188,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2188,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2188,Q4,How would you rate you work/life balance?,Excellent
e2189,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2189,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2189,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e2189,Q4,How would you rate you work/life balance?,Poor
2190,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2190,Q2,How satisfied are you with the company?,Somewhat Satisfied
2190,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2190,Q4,How would you rate you work/life balance?,Fair
E2191,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2191,Q2,How satisfied are you with the company?,Very Unsatisfied
E2191,Q3,How satisfied are you with your manager?,Very Unsatisfied
E2191,Q4,How would you rate you work/life balance?,Very Poor
e2192,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2192,Q2,How satisfied are you with the company?,Very Satisfied
e2192,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2192,Q4,How would you rate you work/life balance?,Excellent
2193,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2193,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2193,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2193,Q4,How would you rate you work/life balance?,Very Poor
2194,Q1,How satisfied are you with your job?,Very Satisfied
2194,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2194,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2194,Q4,How would you rate you work/life balance?,Excellent
e2195,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2195,Q2,How satisfied are you with the company?,Very Satisfied
e2195,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2195,Q4,How would you rate you work/life balance?,Good
2196,Q1,How satisfied are you with your job?,Very Satisfied
2196,Q2,How satisfied are you with the company?,Very Satisfied
2196,Q3,How satisfied are you with your manager?,Very Satisfied
2196,Q4,How would you rate you work/life balance?,Excellent
e2197,Q1,How satisfied are you with your job?,Very Satisfied
e2197,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2197,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2197,Q4,How would you rate you work/life balance?,Excellent
E2198,Q1,How satisfied are you with your job?,Very Satisfied
E2198,Q2,How satisfied are you with the company?,Very Satisfied
E2198,Q3,How satisfied are you with your manager?,Very Satisfied
E2198,Q4,How would you rate you work/life balance?,Excellent
e2199,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2199,Q2,How satisfied are you with the company?,Very Satisfied
e2199,Q3,How satisfied are you with your manager?,Very Satisfied
e2199,Q4,How would you rate you work/life balance?,Excellent
2200,Q1,How satisfied are you with your job?,Somewhat Satisfied
2200,Q2,How satisfied are you with the company?,Somewhat Satisfied
2200,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2200,Q4,How would you rate you work/life balance?,Good
e2201,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2201,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2201,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2201,Q4,How would you rate you work/life balance?,Poor
E2202,Q1,How satisfied are you with your job?,Very Satisfied
E2202,Q2,How satisfied are you with the company?,Very Satisfied
E2202,Q3,How satisfied are you with your manager?,Very Satisfied
E2202,Q4,How would you rate you work/life balance?,Good
2203,Q1,How satisfied are you with your job?,Very Satisfied
2203,Q2,How satisfied are you with the company?,Very Satisfied
2203,Q3,How satisfied are you with your manager?,Very Satisfied
2203,Q4,How would you rate you work/life balance?,Excellent
E2204,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2204,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2204,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2204,Q4,How would you rate you work/life balance?,Excellent
e2205,Q1,How satisfied are you with your job?,Very Satisfied
e2205,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2205,Q3,How satisfied are you with your manager?,Very Satisfied
e2205,Q4,How would you rate you work/life balance?,Good
E2206,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2206,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2206,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2206,Q4,How would you rate you work/life balance?,Excellent
e2207,Q1,How satisfied are you with your job?,Very Satisfied
e2207,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2207,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2207,Q4,How would you rate you work/life balance?,Excellent
E2208,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2208,Q2,How satisfied are you with the company?,Very Satisfied
E2208,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2208,Q4,How would you rate you work/life balance?,Good
2209,Q1,How satisfied are you with your job?,Very Satisfied
2209,Q2,How satisfied are you with the company?,Somewhat Satisfied
2209,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2209,Q4,How would you rate you work/life balance?,Fair
2210,Q1,How satisfied are you with your job?,Somewhat Satisfied
2210,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2210,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2210,Q4,How would you rate you work/life balance?,Excellent
e2211,Q1,How satisfied are you with your job?,Very Satisfied
e2211,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2211,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2211,Q4,How would you rate you work/life balance?,Fair
2212,Q1,How satisfied are you with your job?,Very Satisfied
2212,Q2,How satisfied are you with the company?,Very Satisfied
2212,Q3,How satisfied are you with your manager?,Very Satisfied
2212,Q4,How would you rate you work/life balance?,Excellent
E2213,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2213,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2213,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2213,Q4,How would you rate you work/life balance?,Fair
E2214,Q1,How satisfied are you with your job?,Very Satisfied
E2214,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2214,Q3,How satisfied are you with your manager?,Very Satisfied
E2214,Q4,How would you rate you work/life balance?,Excellent
E2215,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2215,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2215,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2215,Q4,How would you rate you work/life balance?,Poor
2216,Q1,How satisfied are you with your job?,Very Satisfied
2216,Q2,How satisfied are you with the company?,Somewhat Satisfied
2216,Q3,How satisfied are you with your manager?,Very Satisfied
2216,Q4,How would you rate you work/life balance?,Good
2217,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2217,Q2,How satisfied are you with the company?,Somewhat Satisfied
2217,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2217,Q4,How would you rate you work/life balance?,Good
e2218,Q1,How satisfied are you with your job?,Very Satisfied
e2218,Q2,How satisfied are you with the company?,Very Satisfied
e2218,Q3,How satisfied are you with your manager?,Very Satisfied
e2218,Q4,How would you rate you work/life balance?,Good
E2219,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2219,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2219,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2219,Q4,How would you rate you work/life balance?,Good
e2220,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2220,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2220,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2220,Q4,How would you rate you work/life balance?,Good
e2221,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2221,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2221,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2221,Q4,How would you rate you work/life balance?,Good
e2222,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2222,Q2,How satisfied are you with the company?,Very Satisfied
e2222,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2222,Q4,How would you rate you work/life balance?,Good
E2223,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2223,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2223,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2223,Q4,How would you rate you work/life balance?,Good
2224,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2224,Q2,How satisfied are you with the company?,Somewhat Satisfied
2224,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2224,Q4,How would you rate you work/life balance?,Fair
e2225,Q1,How satisfied are you with your job?,Very Satisfied
e2225,Q2,How satisfied are you with the company?,Very Satisfied
e2225,Q3,How satisfied are you with your manager?,Very Satisfied
e2225,Q4,How would you rate you work/life balance?,Excellent
E2226,Q1,How satisfied are you with your job?,Very Satisfied
E2226,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2226,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2226,Q4,How would you rate you work/life balance?,Good
e2227,Q1,How satisfied are you with your job?,Very Satisfied
e2227,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2227,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2227,Q4,How would you rate you work/life balance?,Good
e2228,Q1,How satisfied are you with your job?,Very Satisfied
e2228,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2228,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2228,Q4,How would you rate you work/life balance?,Good
E2229,Q1,How satisfied are you with your job?,Very Satisfied
E2229,Q2,How satisfied are you with the company?,Very Satisfied
E2229,Q3,How satisfied are you with your manager?,Very Satisfied
E2229,Q4,How would you rate you work/life balance?,Excellent
2230,Q1,How satisfied are you with your job?,Very Satisfied
2230,Q2,How satisfied are you with the company?,Very Satisfied
2230,Q3,How satisfied are you with your manager?,Very Satisfied
2230,Q4,How would you rate you work/life balance?,Good
2231,Q1,How satisfied are you with your job?,Very Unsatisfied
2231,Q2,How satisfied are you with the company?,Very Unsatisfied
2231,Q3,How satisfied are you with your manager?,Very Unsatisfied
2231,Q4,How would you rate you work/life balance?,Very Poor
e2232,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2232,Q2,How satisfied are you with the company?,Very Unsatisfied
e2232,Q3,How satisfied are you with your manager?,Very Unsatisfied
e2232,Q4,How would you rate you work/life balance?,Very Poor
e2233,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2233,Q2,How satisfied are you with the company?,Very Satisfied
e2233,Q3,How satisfied are you with your manager?,Very Satisfied
e2233,Q4,How would you rate you work/life balance?,Excellent
2234,Q1,How satisfied are you with your job?,Very Unsatisfied
2234,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2234,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2234,Q4,How would you rate you work/life balance?,Poor
E2235,Q1,How satisfied are you with your job?,Very Satisfied
E2235,Q2,How satisfied are you with the company?,Very Satisfied
E2235,Q3,How satisfied are you with your manager?,Very Satisfied
E2235,Q4,How would you rate you work/life balance?,Good
E2236,Q1,How satisfied are you with your job?,Somewhat Satisfied
